id,kode_pohon,nama_lokal,nama_latin,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4,chart_link
422,BP20284,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,136,21,Hutan,Mangrove,Rakun,1.4160206,102.3154298,-5.273634904,0.21,Belum,-,-,Arapik,10/12/2021 9:30,"200,000.00",42.22,-,Krisnawati et al. (2012),media/1634023714120.jpg,media/1634023730691.jpg,media/1634023757738.jpg,media/1634023807240.jpg,adopsipohonriau/422
423,BP20283,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,30,20,Hutan,Mangrove,Rakun,1.4251742,102.3051229,25,0.64,Belum,-,-,Zahari,10/12/2021 9:16,"200,000.00",1.12,-,Krisnawati et al. (2012),media/1634023089674.jpg,media/1634023153661.jpg,media/1634023124021.jpg,media/1634023074854.jpg,adopsipohonriau/423
424,BP20285,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,61,40,Hutan,Mangrove,Rakun,1.4160206,102.3154298,-5.273634904,0.21,Belum,-,-,Arapik,10/12/2021 9:36,"200,000.00",6.16,-,Krisnawati et al. (2012),media/1634024074681.jpg,media/1634024140541.jpg,media/1634024179115.jpg,media/1634024103599.jpg,adopsipohonriau/424
425,BP20282,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,80,39,Hutan,Mangrove,Rakun,1.4250748,102.3047478,-88,0.67,Belum,-,-,Zahari,10/12/2021 9:23,"200,000.00",11.82,-,Krisnawati et al. (2012),media/1634023508794.jpg,media/1634023601544.jpg,media/1634023536399.jpg,media/1634023476003.jpg,adopsipohonriau/425
426,BP20286,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,70,35,Hutan,Mangrove,Rakun,1.4251633,102.3049010,19,0.65,Belum,-,-,Zahari,10/12/2021 9:32,"200,000.00",8.58,-,Krisnawati et al. (2012),media/1634024014791.jpg,media/1634024109659.jpg,media/1634024049593.jpg,media/1634023965130.jpg,adopsipohonriau/426
427,BP20289,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,28,23,Hutan,Mangrove,Rakun,1.4166089,102.3157876,0,0.17,Belum,-,-,Zahari,10/12/2021 10:03,"200,000.00",0.95,-,Krisnawati et al. (2012),media/1634025752521.jpg,media/1634025801151.jpg,media/1634025773562.jpg,media/1634025717464.jpg,adopsipohonriau/427
428,BP20290,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,55,30,Hutan,Mangrove,Rakun,1.4166089,102.3157876,0,0.17,Belum,-,-,Zahari,10/12/2021 10:08,"200,000.00",4.81,-,Krisnawati et al. (2012),media/1634026068054.jpg,media/1634026107111.jpg,media/1634026082998.jpg,media/1634026027650.jpg,adopsipohonriau/428
429,BP20291,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,56,30,Hutan,Mangrove,Rakun,1.4166089,102.3157876,0,0.17,Belum,-,-,Zahari,10/12/2021 10:10,"200,000.00",5.02,-,Krisnawati et al. (2012),media/1634026336247.jpg,media/1634026423654.jpg,media/1634026374435.jpg,media/1634026313034.jpg,adopsipohonriau/429
430,BP20287,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,32,Hutan,Mangrove,Rakun,1.4160206,102.3154298,-5.273634904,0.21,Belum,-,-,Arapik,10/12/2021 9:41,"200,000.00",2.24,-,Krisnawati et al. (2012),media/1634024446992.jpg,media/1634024465645.jpg,media/1634024485850.jpg,media/1634024506642.jpg,adopsipohonriau/430
431,BP20288,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,36,25,Hutan,Mangrove,Rakun,1.4121800,102.3161455,-5.273634904,0.25,Belum,-,-,Arapik,10/12/2021 10:02,"200,000.00",1.74,-,Krisnawati et al. (2012),media/1634025666848.jpg,media/1634025691302.jpg,media/1634025613332.jpg,media/1634025719719.jpg,adopsipohonriau/431
432,BP20294,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,60,37,Hutan,Mangrove,Rakun,1.4160206,102.3154298,-5.273634904,0.21,Belum,-,-,Arapik,10/12/2021 10:22,"200,000.00",5.92,-,Krisnawati et al. (2012),media/1634026855728.jpg,media/1634026878701.jpg,media/1634026904421.jpg,media/1634026924288.jpg,adopsipohonriau/432
433,BP20295,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,30,22,Hutan,Mangrove,Rakun,1.4121800,102.3161455,-5.273634904,0.25,Belum,-,-,Arapik,10/12/2021 10:27,"200,000.00",1.12,-,Krisnawati et al. (2012),media/1634027175902.jpg,media/1634027205281.jpg,media/1634027254565.jpg,media/1634027229372.jpg,adopsipohonriau/433
434,BP20297,Tumu / Bakau Jantan,-,Pohon Dewasa,icon/mature_tree.svg,-,33,15,Hutan,Mangrove,Rakun,1.4160206,102.3154298,-5.273634904,0.21,Belum,-,-,Arapik,10/12/2021 10:32,"200,000.00",192.2,-,Brown (1997),media/1634027464957.jpg,media/1634027483195.jpg,media/1634027429147.jpg,media/1634027538197.jpg,adopsipohonriau/434
435,BP20299,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,28,23,Hutan,Mangrove,Rakun,1.4323792,102.3169611,-5.273634904,0.25,Belum,-,-,Arapik,10/12/2021 10:37,"200,000.00",0.95,-,Krisnawati et al. (2012),media/1634027776888.jpg,media/1634027796482.jpg,media/1634027725147.jpg,media/1634027839060.jpg,adopsipohonriau/435
436,BP20300,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,32,25,Hutan,Mangrove,Rakun,1.4323792,102.3169611,-5.273634904,0.25,Belum,-,-,Arapik,10/12/2021 10:41,"200,000.00",1.31,-,Krisnawati et al. (2012),media/1634028028863.jpg,media/1634028092967.jpg,media/1634027987169.jpg,media/1634028062129.jpg,adopsipohonriau/436
437,BP20292,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,45,28,Hutan,Mangrove,Rakun,1.4166089,102.3157876,0,0.17,Belum,-,-,Zahari,10/12/2021 10:15,"200,000.00",2.97,-,Krisnawati et al. (2012),media/1634026663997.jpg,media/1634026753536.jpg,media/1634026692557.jpg,media/1634026632499.jpg,adopsipohonriau/437
438,BP20293,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,48,30,Hutan,Mangrove,Rakun,1.4166089,102.3157876,0,0.17,Belum,-,-,Zahari,10/12/2021 10:21,"200,000.00",3.47,-,Krisnawati et al. (2012),media/1634026998104.jpg,media/1634027040656.jpg,media/1634027021902.jpg,media/1634026957963.jpg,adopsipohonriau/438
439,BP20296,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,28,21,Hutan,Mangrove,Rakun,1.4166089,102.3157876,0,0.17,Belum,-,-,Zahari,10/12/2021 10:28,"200,000.00",0.95,-,Krisnawati et al. (2012),media/1634027438422.jpg,media/1634027500290.jpg,media/1634027470790.jpg,media/1634027380435.jpg,adopsipohonriau/439
440,BP20298,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,30,23,Hutan,Mangrove,Rakun,1.4166089,102.3157876,0,0.17,Belum,-,-,Zahari,10/12/2021 10:32,"200,000.00",1.12,-,Krisnawati et al. (2012),media/1634027689367.jpg,media/1634027763530.jpg,media/1634027725111.jpg,media/1634027634032.jpg,adopsipohonriau/440
441,BP20302,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,44,30,Hutan,Mangrove,Rakun,1.4121800,102.3161455,11.5878216,0.25,Belum,-,-,Arapik,10/13/2021 3:46,"200,000.00",2.81,-,Krisnawati et al. (2012),media/1634089363450.jpg,media/1634089332382.jpg,media/1634089590848.jpg,media/1634089557935.jpg,adopsipohonriau/441
442,BP20305,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,41,31,Hutan,Mangrove,Rakun,1.4121800,102.3161455,11.5878216,0.25,Belum,-,-,Arapik,10/13/2021 3:55,"200,000.00",2.38,-,Krisnawati et al. (2012),media/1634090001422.jpg,media/1634090051224.jpg,media/1634090095724.jpg,media/1634090023472.jpg,adopsipohonriau/442
443,BP20306,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,27,20,Hutan,Mangrove,Rakun,1.4360395,102.3030259,11.5878216,0.69,Belum,-,-,Arapik,10/13/2021 3:58,"200,000.00",0.87,-,Krisnawati et al. (2012),media/1634090243121.jpg,media/1634090294813.jpg,media/1634090322109.jpg,media/1634090265857.jpg,adopsipohonriau/443
444,BP20307,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,54,33,Hutan,Mangrove,Rakun,1.4323792,102.3169611,11.5878216,0.25,Belum,-,-,Arapik,10/13/2021 4:04,"200,000.00",4.6,-,Krisnawati et al. (2012),media/1634090598193.jpg,media/1634090652494.jpg,media/1634090577125.jpg,media/1634090625953.jpg,adopsipohonriau/444
445,BP20308,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,49,31,Hutan,Mangrove,Rakun,1.4121800,102.3161455,11.5878216,0.25,Belum,-,-,Arapik,10/13/2021 4:09,"200,000.00",3.64,-,Krisnawati et al. (2012),media/1634090855495.jpg,media/1634090956851.jpg,media/1634090826238.jpg,media/1634090892071.jpg,adopsipohonriau/445
446,BP20310,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,42,29,Hutan,Mangrove,Rakun,1.4121800,102.3161455,11.5878216,0.25,Belum,-,-,Arapik,10/13/2021 4:15,"200,000.00",2.52,-,Krisnawati et al. (2012),media/1634091277762.jpg,media/1634091333024.jpg,media/1634091203913.jpg,media/1634091294463.jpg,adopsipohonriau/446
447,BP20312,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,42,29,Hutan,Mangrove,Rakun,1.4121800,102.3161455,11.5878216,0.25,Belum,-,-,Arapik,10/13/2021 4:23,"200,000.00",2.52,-,Krisnawati et al. (2012),media/1634091695308.jpg,media/1634091776373.jpg,media/1634091649417.jpg,media/1634091732203.jpg,adopsipohonriau/447
448,BP20313,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,53,31,Hutan,Mangrove,Rakun,1.4121800,102.3161455,11.5878216,0.25,Belum,-,-,Arapik,10/13/2021 4:27,"200,000.00",4.4,-,Krisnawati et al. (2012),media/1634091985067.jpg,media/1634092058328.jpg,media/1634091936833.jpg,media/1634092015589.jpg,adopsipohonriau/448
449,BP20301,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,47,18,Hutan,Mangrove,Rakun,1.4252712,102.3070201,-23,0.55,Belum,-,-,Burhanuddin,10/13/2021 3:40,"200,000.00",3.3,-,Krisnawati et al. (2012),media/1634089341739.jpg,media/1634089409720.jpg,media/1634089286490.jpg,media/1634089261224.jpg,adopsipohonriau/449
450,BP20303,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,20,Hutan,Mangrove,Rakun,1.4249856,102.3071154,51,0.58,Belum,-,-,Burhanuddin,10/13/2021 3:49,"200,000.00",2.24,-,Krisnawati et al. (2012),media/1634090179545.jpg,media/1634090222146.jpg,media/1634089781249.jpg,media/1634090050950.jpg,adopsipohonriau/450
451,BP20316,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,41,29,Hutan,Mangrove,Rakun,1.4121800,102.3161455,11.5878216,0.25,Belum,-,-,Arapik,10/13/2021 4:34,"200,000.00",2.38,-,Krisnawati et al. (2012),media/1634092390080.jpg,media/1634092457271.jpg,media/1634092320161.jpg,media/1634092422126.jpg,adopsipohonriau/451
452,BP20304,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,20,Hutan,Mangrove,Rakun,1.4248911,102.3072186,-17,0.59,Belum,-,-,Burhanuddin,10/13/2021 4:00,"200,000.00",2.24,-,Krisnawati et al. (2012),media/1634090360200.jpg,media/1634090296230.jpg,media/1634090385505.jpg,media/1634090412875.jpg,adopsipohonriau/452
453,BP20317,Tumu / Bakau Jantan,-,Pohon Dewasa,icon/mature_tree.svg,-,39,20,Hutan,Mangrove,Rakun,1.4360395,102.3030259,11.5878216,0.69,Belum,-,-,Arapik,10/13/2021 4:40,"200,000.00",397.98,-,Brown (1997),media/1634092769871.jpg,media/1634092819549.jpg,media/1634092695790.jpg,media/1634092800935.jpg,adopsipohonriau/453
454,BP20309,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,44,28,Hutan,Mangrove,Rakun,1.4248495,102.3072657,-9,0.59,Belum,-,-,Burhanuddin,10/13/2021 4:07,"200,000.00",2.81,-,Krisnawati et al. (2012),media/1634091040732.jpg,media/1634091132862.jpg,media/1634091078731.jpg,media/1634091008431.jpg,adopsipohonriau/454
455,BP20318,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,44,25,Hutan,Mangrove,Rakun,1.4323792,102.3169611,11.5878216,0.25,Belum,-,-,Arapik,10/13/2021 4:46,"200,000.00",2.81,-,Krisnawati et al. (2012),media/1634093142059.jpg,media/1634093200180.jpg,media/1634093110116.jpg,media/1634093176505.jpg,adopsipohonriau/455
456,BP20311,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,30,22,Hutan,Mangrove,Rakun,1.4247943,102.3075338,10,0.59,Belum,-,-,Burhanuddin,10/13/2021 4:19,"200,000.00",1.12,-,Krisnawati et al. (2012),media/1634091552266.jpg,media/1634091567474.jpg,media/1634091406268.jpg,media/1634091367182.jpg,adopsipohonriau/456
457,BP20323,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,22,Hutan,Mangrove,Rakun,1.4121800,102.3161455,11.5878216,0.25,Belum,-,-,Arapik,10/13/2021 5:00,"200,000.00",2.24,-,Krisnawati et al. (2012),media/1634093921388.jpg,media/1634094019578.jpg,media/1634093837922.jpg,media/1634093951744.jpg,adopsipohonriau/457
458,BP20324,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,27,20,Hutan,Mangrove,Rakun,1.4121800,102.3161455,11.5878216,0.25,Belum,-,-,Arapik,10/13/2021 5:04,"200,000.00",0.87,-,Krisnawati et al. (2012),media/1634094198917.jpg,media/1634094263397.jpg,media/1634094160956.jpg,media/1634094224736.jpg,adopsipohonriau/458
459,BP20315,Goseng / Bakau Kulit Tipis,-,Pohon Dewasa,icon/mature_tree.svg,-,30,18,Hutan,Mangrove,Rakun,1.4246948,102.3071263,-39,0.61,Belum,-,-,Burhanuddin,10/13/2021 4:25,"200,000.00",304.85,-,Brown (1997),media/1634092008879.jpg,media/1634092035751.jpg,media/1634091951994.jpg,media/1634091985430.jpg,adopsipohonriau/459
460,BP20325,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,23,Hutan,Mangrove,Rakun,1.4121800,102.3161455,11.5878216,0.25,Belum,-,-,Arapik,10/13/2021 5:09,"200,000.00",2.24,-,Krisnawati et al. (2012),media/1634094485450.jpg,media/1634094570000.jpg,media/1634094444453.jpg,media/1634094509217.jpg,adopsipohonriau/460
461,BP20314,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,47,30,Hutan,Mangrove,Rakun,1.4244332,102.3070118,37,0.64,Belum,-,-,Burhanuddin,10/13/2021 4:31,"200,000.00",3.3,-,Krisnawati et al. (2012),media/1634092575755.jpg,media/1634092596258.jpg,media/1634092355232.jpg,media/1634092327322.jpg,adopsipohonriau/461
462,BP20326,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,42,30,Hutan,Mangrove,Rakun,1.4121800,102.3161455,11.5878216,0.25,Belum,-,-,Arapik,10/13/2021 5:14,"200,000.00",2.52,-,Krisnawati et al. (2012),media/1634094819302.jpg,media/1634094832111.jpg,media/1634094705005.jpg,media/1634094851187.jpg,adopsipohonriau/462
463,BP20319,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,45,21,Hutan,Mangrove,Rakun,1.4247038,102.3070495,3,0.61,Belum,-,-,Burhanuddin,10/13/2021 4:42,"200,000.00",2.97,-,Krisnawati et al. (2012),media/1634093107708.jpg,media/1634093129683.jpg,media/1634093089326.jpg,media/1634093064729.jpg,adopsipohonriau/463
464,BP20327,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,46,18,Hutan,Mangrove,Rakun,1.4121800,102.3161455,11.5878216,0.25,Belum,-,-,Arapik,10/13/2021 5:19,"200,000.00",3.13,-,Krisnawati et al. (2012),media/1634095125151.jpg,media/1634095144272.jpg,media/1634095041837.jpg,media/1634095175313.jpg,adopsipohonriau/464
465,BP20321,Goseng / Bakau Kulit Tipis,-,Pohon Dewasa,icon/mature_tree.svg,-,44,20,Hutan,Mangrove,Rakun,1.4247390,102.3068341,-1,0.62,Belum,-,-,Burhanuddin,10/13/2021 4:49,"200,000.00",397.98,-,Brown (1997),media/1634093492251.jpg,media/1634093509114.jpg,media/1634093465784.jpg,media/1634093446100.jpg,adopsipohonriau/465
466,BP20330,Tumu / Bakau Jantan,-,Pohon Dewasa,icon/mature_tree.svg,-,40,20,Hutan,Mangrove,Rakun,1.4360395,102.3030259,11.5878216,0.69,Belum,-,-,Arapik,10/13/2021 5:23,"200,000.00",397.98,-,Brown (1997),media/1634095370949.jpg,media/1634095388482.jpg,media/1634095349547.jpg,media/1634095414272.jpg,adopsipohonriau/466
467,BP20320,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,35,20,Hutan,Mangrove,Rakun,1.4464271,102.2624816,0,0.25,Belum,-,-,Burhanuddin,10/13/2021 4:58,"200,000.00",1.62,-,Krisnawati et al. (2012),media/1634093809117.jpg,media/1634093860860.jpg,media/1634093714416.jpg,media/1634093642738.jpg,adopsipohonriau/467
468,BP20333,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,28,19,Hutan,Mangrove,Rakun,1.4323792,102.3169611,11.5878216,0.25,Belum,-,-,Arapik,10/13/2021 6:23,"200,000.00",0.95,-,Krisnawati et al. (2012),media/1634098934236.jpg,media/1634098985457.jpg,media/1634099016380.jpg,media/1634098966766.jpg,adopsipohonriau/468
469,BP20334,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,35,18,Hutan,Mangrove,Rakun,1.4323792,102.3169611,11.5878216,0.25,Belum,-,-,Arapik,10/13/2021 6:29,"200,000.00",1.62,-,Krisnawati et al. (2012),media/1634099275846.jpg,media/1634099327514.jpg,media/1634099244235.jpg,media/1634099298872.jpg,adopsipohonriau/469
470,BP20337,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,30,19,Hutan,Mangrove,Rakun,1.4360395,102.3030259,11.5878216,0.69,Belum,-,-,Arapik,10/13/2021 6:33,"200,000.00",1.12,-,Krisnawati et al. (2012),media/1634099562106.jpg,media/1634099612080.jpg,media/1634099500040.jpg,media/1634099589381.jpg,adopsipohonriau/470
471,BP20322,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,44,28,Hutan,Mangrove,Rakun,1.4245681,102.3066381,-16,0.64,Belum,-,-,Burhanuddin,10/13/2021 5:01,"200,000.00",2.81,-,Krisnawati et al. (2012),media/1634094338238.jpg,media/1634094386587.jpg,media/1634094235721.jpg,media/1634094319189.jpg,adopsipohonriau/471
472,BP20338,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,28,18,Hutan,Mangrove,Rakun,1.4323792,102.3169611,11.5878216,0.25,Belum,-,-,Arapik,10/13/2021 6:41,"200,000.00",0.95,-,Krisnawati et al. (2012),media/1634099975369.jpg,media/1634100073737.jpg,media/1634099935701.jpg,media/1634100020167.jpg,adopsipohonriau/472
473,BP20328,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,28,Hutan,Mangrove,Rakun,1.4245742,102.3066226,-93,0.64,Belum,-,-,Burhanuddin,10/13/2021 5:15,"200,000.00",2.24,-,Krisnawati et al. (2012),media/1634094878554.jpg,media/1634094931311.jpg,media/1634094902334.jpg,media/1634094850396.jpg,adopsipohonriau/473
474,BP20340,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,35,19,Hutan,Mangrove,Rakun,1.4323792,102.3169611,11.5878216,0.25,Belum,-,-,Arapik,10/13/2021 6:47,"200,000.00",1.62,-,Krisnawati et al. (2012),media/1634100388419.jpg,media/1634100452090.jpg,media/1634100305392.jpg,media/1634100417470.jpg,adopsipohonriau/474
475,BP20329,Goseng / Bakau Kulit Tipis,-,Pohon Dewasa,icon/mature_tree.svg,-,31,17,Hutan,Mangrove,Rakun,1.4248211,102.3064843,-37,0.62,Belum,-,-,Burhanuddin,10/13/2021 5:16,"200,000.00",263.81,-,Brown (1997),media/1634095174238.jpg,media/1634095196579.jpg,media/1634095127295.jpg,media/1634095098921.jpg,adopsipohonriau/475
476,BP20341,Tumu / Bakau Jantan,-,Pohon Dewasa,icon/mature_tree.svg,-,36,19,Hutan,Mangrove,Rakun,1.4360395,102.3030259,11.5878216,0.69,Belum,-,-,Arapik,10/13/2021 6:54,"200,000.00",349.54,-,Brown (1997),media/1634100738495.jpg,media/1634100826488.jpg,media/1634100853042.jpg,media/1634100804524.jpg,adopsipohonriau/476
477,BP20347,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,21,Hutan,Mangrove,Rakun,1.4121800,102.3161455,11.5878216,0.25,Belum,-,-,Arapik,10/13/2021 7:00,"200,000.00",2.24,-,Krisnawati et al. (2012),media/1634101158360.jpg,media/1634101200172.jpg,media/1634101081380.jpg,media/1634101133369.jpg,adopsipohonriau/477
478,BP20331,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,38,21,Hutan,Mangrove,Rakun,1.4247986,102.3064617,5,0.62,Belum,-,-,Arapik,10/13/2021 5:21,"200,000.00",1.98,-,Krisnawati et al. (2012),media/1634095581449.jpg,media/1634095600444.jpg,media/1634095440912.jpg,media/1634095408480.jpg,adopsipohonriau/478
479,BP20348,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,34,20,Hutan,Mangrove,Rakun,1.4360395,102.3030259,11.5878216,0.69,Belum,-,-,Arapik,10/13/2021 7:04,"200,000.00",1.52,-,Krisnawati et al. (2012),media/1634101392844.jpg,media/1634101425373.jpg,media/1634101340533.jpg,media/1634101446375.jpg,adopsipohonriau/479
480,BP20332,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,46,28,Hutan,Mangrove,Rakun,1.4323162,102.3170432,0,0.24,Belum,-,-,Burhanuddin,10/13/2021 6:22,"200,000.00",3.13,-,Krisnawati et al. (2012),media/1634098907625.jpg,media/1634098929134.jpg,media/1634098877796.jpg,media/1634098858490.jpg,adopsipohonriau/480
481,BP20335,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,38,18,Hutan,Mangrove,Rakun,1.4312752,102.3329655,0,0.14,Belum,-,-,Burhanuddin,10/13/2021 6:30,"200,000.00",1.98,-,Krisnawati et al. (2012),media/1634099384101.jpg,media/1634099411041.jpg,media/1634099345762.jpg,media/1634099329186.jpg,adopsipohonriau/481
482,BP20336,Tumu / Bakau Jantan,-,Pohon Dewasa,icon/mature_tree.svg,-,31,19,Hutan,Mangrove,Rakun,1.4464271,102.2624816,0,0.25,Belum,-,-,Burhanuddin,10/13/2021 6:33,"200,000.00",349.54,-,Brown (1997),media/1634099671649.jpg,media/1634099687291.jpg,media/1634099625091.jpg,media/1634099600336.jpg,adopsipohonriau/482
483,BP20339,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,27,20,Hutan,Mangrove,Rakun,1.4150527,102.3140869,0,0.37,Belum,-,-,Burhanuddin,10/13/2021 6:42,"200,000.00",0.87,-,Krisnawati et al. (2012),media/1634100264826.jpg,media/1634100345276.jpg,media/1634100299117.jpg,media/1634100229811.jpg,adopsipohonriau/483
484,BP20342,Goseng / Bakau Kulit Tipis,-,Pohon Dewasa,icon/mature_tree.svg,-,32,20,Hutan,Mangrove,Rakun,1.4247462,102.3062256,-51,0.64,Belum,-,-,Burhanuddin,10/13/2021 6:48,"200,000.00",397.98,-,Brown (1997),media/1634100643954.jpg,media/1634100687817.jpg,media/1634100626470.jpg,media/1634100599079.jpg,adopsipohonriau/484
485,BP20346,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,28,13,Hutan,Mangrove,Rakun,1.4248441,102.3059639,-15,0.64,Belum,-,-,Burhanuddin,10/13/2021 6:53,"200,000.00",0.95,-,Krisnawati et al. (2012),media/1634100940202.jpg,media/1634100962080.jpg,media/1634100881054.jpg,media/1634100908535.jpg,adopsipohonriau/485
486,BP20345,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,21,Hutan,Mangrove,Rakun,1.4249431,102.3059964,-22,0.63,Belum,-,-,Burhanuddin,10/13/2021 6:57,"200,000.00",2.24,-,Krisnawati et al. (2012),media/1634101205277.jpg,media/1634101254073.jpg,media/1634101177147.jpg,media/1634101142455.jpg,adopsipohonriau/486
487,BP20344,Bakau,Rhizophora spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,31,18,Hutan,Mangrove,Rakun,1.4250736,102.3060301,-66,0.61,Belum,-,-,Burhanuddin,10/13/2021 7:05,"200,000.00",1.21,-,Krisnawati et al. (2012),media/1634101684039.jpg,media/1634101724311.jpg,media/1634101661408.jpg,media/1634101639984.jpg,adopsipohonriau/487
